,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
437,437,437,437,437,1,Lung,1.0,"GENE30,ECSCR,GENE40,COX20,GENE53,GENE16,EID1,TUBB,ARPC1A,GENE79,GENE71,HMGN1,GENE85,GENE14,LSM2,HMGN2,S100A16,GENE66,GENE48,MARCKS",Lymphatic EC proliferating,,,Type II alveolar cells,CL:0002063,"Immune Cells, Alveolar Macrophages",CL:0000583,Epithelial Cells,9. Immature neurons or neuronal progenitors,CL:0000066,CL:0001012,epithelial cell,CD7-negative lymphoid progenitor OR granulocyte monocyte progenitor,pulmonary alveolar type 2 cell,alveolar macrophage,-1,-1,-1,-1
438,438,438,438,438,1,Lung,1.0,"GENE9,GENE94,MMRN1,SEMA3A,GENE88,GENE75,FBXL7,GENE89,TSHZ2,GENE12,PPFIBP1,GENE35,PKHD1L1,KALRN,CD36,GENE74,GENE31,GENE3,LDB2,ST6GALNAC3",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Vascular smooth muscle cells,CL:0000359,"Fibroblasts, Epithelial Cells",CL:0000066,Endothelial Cells,10. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,vascular associated smooth muscle cell,epithelial cell,2,2,-1,8
439,439,439,439,439,1,Lung,1.0,"GENE27,GENE32,GENE88,NCKAP5,KHDRBS2,LAMA3,EMP2,GENE64,GENE65,GENE87,GENE56,GENE49,LIMCH1,ST6GALNAC5,LMO7,RAB11FIP1,GENE3,RBMS3,NTM,GENE55",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Macrophages,CL:0000235,"Immune Cells, Fibroblasts",CL:4052007,Epithelial Cells,11. Endothelial cells,CL:0000066,CL:0000115,epithelial cell,endothelial cell,macrophage,subepithelial intestinal fibroblast,3,16,-1,-1
440,440,440,440,440,1,Lung,1.0,"MACROD2,GENE94,GENE68,SFTPC,ABCA3,ANK3,GENE43,PDE4D,ZNF385B,LRRK2,ERBB4,AUTS2,GENE54,GENE10,GENE42,GENE4,GENE25,GENE48,SFTPB,GENE23",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,Alveolar Type II Cells,CL:0002063,Alveolar macrophages,CL:0000583,Alveolar Type II Cells,12. Alveolar type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,alveolar macrophage,0,0,0,-1
441,441,441,441,441,1,Lung,1.0,"MACROD2,GENE30,GENE32,TP63,GLIS3,SSBP2,EYA2,XPR1,CACHD1,GENE54,GENE10,KRT17,GENE84,GENE49,GENE2,GENE14,RBMS3,GENE23,FAF1,GENE83",Epithelial cell (basal),basal cell,CL:0000646,Basal Cells,CL:0000646,Basal cells,CL:0000646,Epithelial Cells/Basal Cells,13. Epithelial cells,CL:0002236,CL:0000066,basal epithelial cell of prostatic duct,epithelial cell,basal cell,basal cell,-1,17,0,0
442,442,442,442,442,1,Lung,1.0,"AGBL4,GENE16,CFAP54,GENE73,LRRIQ1,C4orf22,TMEM232,DNAH12,DNAH7,GENE47,HYDIN,GENE11,GENE10,GENE42,GENE49,GENE76,CDHR3,STK33,GENE23,GENE83",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,Ciliated Cells,CL:0000064,Ciliated epithelial cells,CL:0000067,Ciliated Cells,14. Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated cell,ciliated epithelial cell,1,1,1,0
443,443,443,443,443,1,Lung,1.0,"MACROD2,SCGB3A2,GENE30,GENE90,BMPR1B,CDK14,ERBB4,NEDD4L,MECOM,GENE5,GENE10,GENE71,GENE42,GENE49,GENE2,GENE21,GENE44,KIAA1217,SFTPB,KIAA1324",Epithelial cell (club),club cell,CL:0000158,Club Cells,CL:0000158,Club cells (Clara cells),CL:0000158,Club Cells,15. Alveolar type II cells,CL:0000158,CL:0002063,club cell,pulmonary alveolar type 2 cell,club cell,club cell,0,-1,0,0
444,444,444,444,444,1,Lung,1.0,"GENE7,GENE98,GENE77,GENE51,GENE82,FBXW7,PLCG2,ST6GAL1,RALGPS2,GENE64,PDK1,GENE10,GENE56,GENE84,FCHSD2,GENE92,CREB3L2,ARHGAP15,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,Fibroblasts,CL:0000057,Type II alveolar epithelial cells,CL:0002063,T Cells,16. T cells,CL:0000084,CL:0000084,t cell,t cell,fibroblast,pulmonary alveolar type 2 cell,-1,-1,-1,-1
445,445,445,445,445,1,Lung,1.0,"PIP4K2A,GENE28,GENE51,SKAP1,GENE100,GENE78,B2M,GENE67,GENE71,GENE49,PRKCH,KLRD1,PARP8,GENE97,AOAH,CD247,GENE21,FYN,ARHGAP15,GENE23",Immune (NK cell),natural killer cell,CL:0000623,T Cells,CL:0000084,Type I alveolar epithelial cells,CL:0002062,NK Cells,17. Natural killer cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,t cell,pulmonary alveolar type 1 cell,0,0,-1,-1
446,446,446,446,446,1,Lung,1.0,"GENE33,GENE88,PTPRC,GENE28,SKAP1,GENE89,SYTL3,ITK,THEMIS,GENE13,GENE45,GENE54,GENE87,GENE91,GENE84,PARP8,FYN,FKBP5,ARHGAP15,BCL2",Immune (T cell),T cell,CL:0000084,Macrophages,CL:0000235,Endothelial cells,CL:0000115,T Cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,macrophage,endothelial cell,0,0,-1,-1
447,447,447,447,447,1,Lung,1.0,"GENE7,TFRC,PLXDC2,MSR1,ZEB2,FMNL2,GENE15,SLC11A1,GENE95,GENE20,DOCK8,GENE79,PPARG,RNF149,GENE10,GENE29,GENE91,GENE38,GPCPD1,GENE60",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Monocytes,CL:0000576,Fibroblasts,CL:0000057,Endothelial Cells,19. Macrophages or monocytes,CL:0000115,CL:0000576,endothelial cell,monocyte,monocyte,fibroblast,14,3,3,7
448,448,448,448,448,1,Lung,1.0,"GENE26,GENE9,GENE27,SLC24A3,SRGN,TPSAB1,SAMSN1,GENE95,TPSB2,SYTL3,KIT,GENE79,IL18R1,FER,GENE10,GENE96,GENE38,GENE3,ARHGAP15,GENE73",Immune (mast cell),mast cell,CL:0000097,Mast Cells,CL:0000097,"Immune cells (T cells, B cells)",CL:0002125,Mast Cells,20. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,CD27-negative gamma-delta T cell,0,0,0,-1
449,449,449,449,449,1,Lung,1.0,"GENE19,GENE34,EBF1,GENE45,GENE62,GENE79,GENE84,PRKG1,GENE85,ACTA2,GENE14,LPP,CALD1,GENE21,INPP4B,CACNA1C,TPM1,DMD,MYH11,GENE55",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",B Cells,CL:0000236,Neuroendocrine cells,CL:0000165,Cardiac Muscle Cells,21. Smooth muscle cells,CL:0000746,CL:0000192,cardiac muscle cell,smooth muscle cell,b cell,neuroendocrine cell,-1,-1,-1,-1
450,450,450,450,450,1,Lung,1.0,"GENE8,TCF4,CALCRL,GENE75,GENE16,PECAM1,PTPRM,GENE73,GENE15,GENE46,PTPRB,GENE54,GENE10,EGFL7,LDB2,ST6GALNAC3,TIMP3,GENE81,EPAS1,GENE83",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Endothelial cells,CL:0000115,"Endothelial cells, AEC2 (Alveolar Epithelial Cells Type 2)",CL:4028003,Endothelial Cells,22. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,alveolar capillary type 2 endothelial cell,1,1,1,-1
451,451,451,451,451,1,Lung,1.0,"GENE9,GENE33,PLXDC2,LAMA2,PLEKHH2,ARHGAP6,GENE6,GENE13,GENE45,GENE93,GENE5,ROBO2,PRKG1,GENE85,SLIT2,GENE3,LSAMP,RBMS3,RORA,GENE81",Fibroblast,fibroblast,CL:0000057,Mesenchymal cells,CL:0008019,"Fibroblasts, Endothelial cells",CL:0000115,Neural Cells,23. Endothelial cells,CL:0002319,CL:0000115,neural cell,endothelial cell,mesenchymal cell,endothelial cell,10,-1,-1,-1
452,452,452,452,452,1,Lung,1.0,"TBXAS1,GENE26,GENE30,SRGN,PLXDC2,ZEB2,PIK3R5,GENE6,SLC8A1,GENE50,GENE79,GENE57,CD74,GENE5,GENE96,GENE59,FKBP5,CHST11,GENE23,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Mesenchymal cells,CL:0008019,"Smooth muscle cells, Fibroblasts",CL:1001609,Monocytes/Macrophages,24. Endothelial cells,CL:0000235,CL:0000115,macrophage,endothelial cell,mesenchymal cell,muscle fibroblast,-1,-1,-1,-1
453,453,453,453,453,1,Lung,1.0,"GENE98,GENE86,GENE32,FOXO1,GHR,ADIPOQ,GENE18,GENE12,PLIN1,GENE95,EBF1,GENE64,GENE65,GENE52,PPARG,GENE11,ACSL1,PLIN2,LPIN1,G0S2",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,"Macrophages, Adipocytes, Endothelial cells",CL:0000115,Adipocytes,25. Adipocytes,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,endothelial cell,0,0,0,-1
454,454,454,454,454,1,Lung,1.0,"AGER,EMP2,GENE56,GENE32,GENE92,CAV1,PDPN,GENE99,HOPX,GENE97",Alveolar Type I,type I pneumocyte,CL:0002062,Type I alveolar cells,CL:0002062,"Endothelial cells, Smooth muscle cells, Macrophages",CL:1001602,Alveolar Epithelial Type I cells,1. Alveolar epithelial type I cells,CL:0002062,CL:0002062,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,cerebral cortex endothelial cell,0,0,0,-1
455,455,455,455,455,1,Lung,1.0,"GENE7,NKX2-1,GENE30,SLC34A2,GENE24,LAMP3,SFTPC,SFTPB,GENE43,GENE97",Alveolar Type II,type II pneumocyte,CL:0002063,Type II alveolar cells,CL:0002063,"Type II Pneumocytes, Club cells, Alveolar macrophages",CL:0000583,Alveolar Epithelial Type II cells,2. Alveolar epithelial type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,alveolar macrophage,0,0,0,-1
456,456,456,456,456,1,Lung,1.0,"GENE19,CD24,GENE70,GENE87,GENE92,CXCR3,CD1c,GENE2,FAS,CR2",B cell_memory,memory B cell,CL:0000787,Epithelial cells,CL:0000066,"Clara cells, Ciliated cells, Club cells",CL:0000158,B cells,3. Dendritic cells,CL:0000236,CL:0000451,b cell,dendritic cell,epithelial cell,club cell,3,-1,12,-1
457,457,457,457,457,1,Lung,1.0,"GENE9,GENE8,GENE89,TUBA1A,HYDIN,FAM92B,FOXJ1,DNAH5,DNAI1,GENE84,DNAI2,GENE46,CDHR3,GENE43,GENE64,GENE53",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Ciliated cells,CL:0000064,"Clara cells, Goblet cells, Ciliated cells",CL:0002370,Ciliated cells,4. Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated cell,respiratory goblet cell,1,1,1,-1
458,458,458,458,458,1,Lung,1.0,"GENE45,GENE63,SCGB3A2,GENE79,GENE58,SCGB1A1,GENE60,BPIFA1,GENE96,SCGB3A1,GENE81,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,Club cells,CL:0000158,"Type I Pneumocytes, Type II Pneumocytes, Endothelial cells",CL:0002062,Club cells,5. Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,pulmonary alveolar type 1 cell,0,0,0,-1
459,459,459,459,459,1,Lung,1.0,"GENE9,GENE94,GENE8,GENE27,GENE40,NEGR1,COL4A1,GENE51,GENE58,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE22,GENE47,GENE62,HGF,GENE79,GENE52,COL18A1,COL6A3,GENE93,GENE67,GENE35,GENE56,FBLN1,DCN,GENE76,GENE38,SLIT2,FN1,DDR2,GENE97,CCN2,GENE21,GENE66,IGFBP3,GENE3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE48,GENE55,GENE73",Fibroblast,fibroblast,CL:0000057,Neuron-like cells,CL:0000095,"Type II Pneumocytes, Fibroblasts",CL:0009078,Fibroblasts,6. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,neuron associated cell,thymic fibroblast type 1,0,0,-1,-1
460,460,460,460,460,1,Lung,1.0,"GENE13,RELN,GENE36,FLT4,GENE35,CCL21,GENE68,GENE25,MMRN1,PROX1,LYVE1,GENE31",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138," alveolar type II cells, endothelial cells, lymphatic endothelial cells",CL:4028003,Lymphatic Endothelial cells,7. Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,alveolar capillary type 2 endothelial cell,0,0,0,-1
461,461,461,461,461,1,Lung,1.0,"GENE1,GENE9,GENE19,GENE8,LYZ,GENE61,GENE27,GENE68,C1QA,PTPRC,LYVE1,CD68,MSR1,GENE43,GENE53,SLC11A1,MERTK,CPM,CD163,MS4A6A,GENE57,RBPJ,GENE93,MS4A4A,CD74,GENE5,GENE29,GENE96,CD36,GENE85,GENE59,GENE21,GENE36,GENE3,GENE25,MR1,CSF1R,MRC1",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235," alveolar macrophages, neutrophils, epithelial cells",CL:0000322,Macrophages,8. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,pulmonary alveolar epithelial cell,0,0,0,-1
462,462,462,462,462,1,Lung,1.0,"KIT,GENE98,GENE68,GENE40,HDC,GENE86,GENE5,TPSB2,CD69,GENE77,FCER1A,TPSAB1",Mast Cell,mast cell,CL:0000097,Mast Cells,CL:0000097," mast cells, basophils",CL:0002028,Mast cells,9. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,basophil mast progenitor cell,0,0,0,2
463,463,463,463,463,1,Lung,1.0,"GENE1,MYO1B,GENE13,CSPG4,GENE90,GENE87,MCAM,GENE34,GENE56,GENE71,GENE28,GENE76,ACTA2,ANPEP,DES,PDGFRB",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669," stromal cells, endothelial cells",CL:1001572,Pericytes,10. Smooth Muscle Cells,CL:0000669,CL:0000192,pericyte,smooth muscle cell,pericyte,colon endothelial cell,0,-1,0,-1
464,464,464,464,464,1,Lung,1.0,"GENE7,MYOCD,GENE32,SMTN,ACTG2,GUCY1A3,GENE58,PALLD,ACTN1,VCL,GENE64,DES,GENE22,GENE79,GENE57,GENE10,GENE11,GENE91,GUCY1B3,ACTA2,GENE74,CNN1,GENE4,TAGLN,GENE21,GENE72,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192," smooth muscle cells, myofibroblasts",CL:0000186,Smooth Muscle cells,11. Smooth Muscle Cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,myofibroblast cell,0,0,0,-1
465,465,465,465,465,1,Lung,1.0,"GENE39,PTPRC,SKAP1,GENE82,GENE100,GENE95,GENE12,NKG7,TRAC,IL7R,CD3E,CD96,THEMIS,GENE13,GENE47,CD3D,CD3G,GENE71,GENE91,GENE49,CD247,TRBC1,GENE72,CD69,GENE99,GENE41",T cell,T cell,CL:0000084,T Cells,CL:0000084," T cells, regulatory T cells",CL:0000815,T cells,12. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,regulatory T cell,0,0,0,-1
466,466,466,466,466,1,Lung,1.0,"NOSTRIN,GENE33,VWF,EPHB4,GENE82,RAMP3,GENE18,GENE46,PTPRB,GENE47,CLDN5,GENE67,GENE11,GENE87,GENE91,BACE2,CD300LG,LDB2,PECAM1,GENE23",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115," endothelial cells, smooth muscle cells",CL:0000192,T cells,13. Endothelial cells,CL:0000084,CL:0000115,t cell,endothelial cell,endothelial cell,smooth muscle cell,-1,1,1,-1
467,467,467,467,467,1,Lung,1.0,"GENE92,NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar Epithelial Cells,CL:0000322," alveolar type I cells, surfactant-producing cells",CL:0002062,T cells,14. Alveolar epithelial cells,CL:0000084,CL:0000322,t cell,pulmonary alveolar epithelial cell,pulmonary alveolar epithelial cell,pulmonary alveolar type 1 cell,-1,1,1,3
468,468,468,468,468,1,Lung,1.0,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM,GENE56",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775," neutrophils, monocytes, inflammatory cells",CL:0009002,T cells,15. Neutrophils,CL:0000084,CL:0000775,t cell,neutrophil,neutrophil,inflammatory cell,-1,0,0,-1
469,469,469,469,469,1,Lung,1.0,"GENE63,IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084," T cells, memory T cells",CL:0000813,Endothelial cells,16. T helper cells,CL:0000115,CL:0000912,endothelial cell,helper T cell,t cell,memory T cell,-1,-1,3,-1
470,470,470,470,470,1,Lung,1.0,"GENE22,CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,T cells,CL:0000084,T cells,CL:0000084,Myofibroblasts,17. Cytotoxic T cells,CL:0000186,CL:0000910,myofibroblast cell,cytotoxic t cell,t cell,t cell,-1,-1,3,3
471,471,471,471,471,1,Lung,1.0,"GENE99,GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,NK cells,CL:0000623,Natural killer cells,CL:0000623,Neutrophils,18. Natural Killer T cells,CL:0000775,CL:0000623,neutrophil,natural killer cell,natural killer cell,natural killer cell,-1,0,0,0
472,472,472,472,472,1,Lung,1.0,"GENE7,RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblasts,CL:0000057,Immune cells,CL:0000738,Vascular Smooth Muscle cells,19. Endothelial cells,CL:0000359,CL:0000115,vascular associated smooth muscle cell,endothelial cell,fibroblast,leukocyte,-1,-1,-1,-1
473,473,473,473,473,1,Lung,1.0,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2,GENE17",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Extracellular Matrix cells,20. Vascular smooth muscle cells,CL:0000327,CL:0000359,extracellular matrix secreting cell,vascular associated smooth muscle cell,smooth muscle cell,smooth muscle cell,-1,-1,0,0
474,474,474,474,474,1,Lung,1.0,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP,GENE80",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Monocytes,21. Fibroblasts,CL:0000576,CL:0000057,monocyte,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
475,475,475,475,475,1,Lung,1.0,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4,GENE47",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Mast cells,22. Macrophages,CL:0000097,CL:0000235,mast cell,macrophage,macrophage,macrophage,-1,0,0,0
476,476,476,476,476,1,Lung,1.0,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A,GENE88",basophil,basophil,CL:0000767,Mast cells,CL:0000097,Mast cells,CL:0000097,Granulocytes,23. Mast cells,CL:0000094,CL:0000097,granulocyte,mast cell,mast cell,mast cell,1,-1,-1,-1
477,477,477,477,477,1,Lung,1.0,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR,GENE91",classical monocyte,classical monocyte,CL:0000860,Monocytes,CL:0000576,Neutrophils,CL:0000775,Endothelial cells,24. Myeloid cells,CL:0000115,CL:0000763,endothelial cell,myeloid cell,monocyte,neutrophil,-1,3,1,-1
478,478,478,478,478,1,Lung,1.0,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2,GENE33",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,25. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
479,479,479,479,479,1,Lung,1.0,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1,GENE14",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated epithelial cells,CL:0000067,Stem cells,CL:0000034,Neurons,1. Ependymal cells,CL:0000540,CL:0000065,neuron,ependymal cell,ciliated epithelial cell,stem cell,10,-1,1,11
480,480,480,480,480,1,Lung,1.0,"GENE85,FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic Cells,CL:0000451,Immune Cells,CL:0000738,Dendritic Cells,2. Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,leukocyte,0,0,0,2
481,481,481,481,481,1,Lung,1.0,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1,GENE66",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club Cells,CL:0000158,Clara Cells,CL:0000158,Club Cells,3. Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,-1,-1,-1,-1
482,482,482,482,482,1,Lung,1.0,"GENE86,S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal Cells,CL:0000646,"Basal Cells, Club Cells, Goblet Cells",CL:0002370,Basal Cells,4. Basal epithelial cells,CL:0000646,CL:0002236,basal cell,basal epithelial cell of prostatic duct,basal cell,respiratory goblet cell,0,-1,0,-1
483,483,483,483,483,1,Lung,1.0,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4,GENE83",plasma cell,plasma cell,CL:0000786,Plasma Cells,CL:0000786,B cells,CL:0000236,Plasma Cells,5. Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,b cell,0,0,0,4
484,484,484,484,484,1,Lung,1.0,"GENE99,CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B Cells,CL:0000236,B cells,CL:0000236,B cells,6. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,b cell,0,0,0,0
485,485,485,485,485,1,Lung,1.0,"GENE70,PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Lactating Epithelial Cells,CL:0000066,Airway Secretory Cells,CL:0000151,Salivary Gland Cells,7. Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,epithelial cell,secretory cell,-1,-1,5,4
486,486,486,486,486,1,Lung,1.0,"GENE24,FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,"Macrophages, Dendritic Cells",CL:0000451,Macrophages,8. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,dendritic cell,3,3,3,4
487,487,487,487,487,1,Lung,1.0,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32,GENE10",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial Cells,9. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
488,488,488,488,488,1,Lung,1.0,"GENE55,EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial Cells,CL:0000115,"Endothelial Cells, Smooth Muscle Cells",CL:0000192,Melanocytes,10. Endothelial cells,CL:0000148,CL:0000115,melanocyte,endothelial cell,endothelial cell,smooth muscle cell,-1,-1,-1,-1
489,489,489,489,489,1,Lung,1.0,"GENE70,RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Neuroendocrine Cells,CL:0000165,Clara Cells,CL:0000158,Corneocytes,11. Skin epithelial cells,CL:0002153,CL:0002308,corneocyte,epithelial cell of skin gland,neuroendocrine cell,club cell,-1,-1,-1,-1
490,490,490,490,490,1,Lung,1.0,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU,GENE85",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Smooth Muscle Cells,12. Endothelial cells,CL:0000192,CL:0000115,smooth muscle cell,endothelial cell,endothelial cell,endothelial cell,-1,3,3,3
491,491,491,491,491,1,Lung,1.0,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS,GENE71",alveolar fibroblast,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblast Cells,13. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
492,492,492,492,492,1,Lung,1.0,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2,GENE30",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial cells,CL:0002138,Lymphatic endothelial cells,CL:0002138,Alveolar Type II Cells,14. Lymphatic endothelial cells,CL:0002063,CL:0002138,pulmonary alveolar type 2 cell,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,-1,0,0,0
